time	V(vin)	V(vout)
1.878877783853222e-08	0.000000e+00	5.000050e+00
1.882784033853222e-08	0.000000e+00	4.999946e+00
1.886690283853222e-08	0.000000e+00	5.000048e+00
1.890596533853221e-08	0.000000e+00	4.999948e+00
1.894502783853221e-08	0.000000e+00	5.000046e+00
1.898409033853221e-08	0.000000e+00	4.999949e+00
1.902315283853221e-08	0.000000e+00	5.000045e+00
1.906221533853221e-08	0.000000e+00	4.999951e+00
1.910127783853221e-08	0.000000e+00	5.000043e+00
1.914034033853221e-08	0.000000e+00	4.999953e+00
1.917940283853221e-08	0.000000e+00	5.000041e+00
1.921846533853221e-08	0.000000e+00	4.999955e+00
1.925752783853221e-08	0.000000e+00	5.000040e+00
1.929659033853221e-08	0.000000e+00	4.999957e+00
1.933565283853221e-08	0.000000e+00	5.000038e+00
1.937471533853221e-08	0.000000e+00	4.999959e+00
1.941377783853221e-08	0.000000e+00	5.000037e+00
1.945284033853221e-08	0.000000e+00	4.999960e+00
1.949190283853221e-08	0.000000e+00	5.000035e+00
1.953096533853221e-08	0.000000e+00	4.999962e+00
1.957002783853221e-08	0.000000e+00	5.000033e+00
1.960909033853221e-08	0.000000e+00	4.999964e+00
1.964815283853221e-08	0.000000e+00	5.000032e+00
1.968721533853221e-08	0.000000e+00	4.999965e+00
1.972627783853221e-08	0.000000e+00	5.000031e+00
1.976534033853221e-08	0.000000e+00	4.999967e+00
1.980440283853221e-08	0.000000e+00	5.000030e+00
1.984346533853221e-08	0.000000e+00	4.999968e+00
1.988252783853221e-08	0.000000e+00	5.000028e+00
1.992159033853221e-08	0.000000e+00	4.999969e+00
1.996065283853220e-08	0.000000e+00	5.000027e+00
1.999971533853220e-08	0.000000e+00	4.999971e+00
2.003877783853220e-08	0.000000e+00	5.000026e+00
2.007784033853220e-08	0.000000e+00	4.999972e+00
2.011690283853220e-08	0.000000e+00	5.000024e+00
2.015596533853220e-08	0.000000e+00	4.999974e+00
2.019502783853220e-08	0.000000e+00	5.000023e+00
2.023409033853220e-08	0.000000e+00	4.999975e+00
2.027315283853220e-08	0.000000e+00	5.000022e+00
2.031221533853220e-08	0.000000e+00	4.999976e+00
2.035127783853220e-08	0.000000e+00	5.000021e+00
2.039034033853220e-08	0.000000e+00	4.999977e+00
2.042940283853220e-08	0.000000e+00	5.000020e+00
2.046846533853220e-08	0.000000e+00	4.999979e+00
2.050752783853220e-08	0.000000e+00	5.000019e+00
2.054659033853220e-08	0.000000e+00	4.999979e+00
2.058565283853220e-08	0.000000e+00	5.000018e+00
2.062471533853220e-08	0.000000e+00	4.999980e+00
2.066377783853220e-08	0.000000e+00	5.000017e+00
2.070284033853220e-08	0.000000e+00	4.999982e+00
2.074190283853220e-08	0.000000e+00	5.000016e+00
2.078096533853220e-08	0.000000e+00	4.999983e+00
2.082002783853220e-08	0.000000e+00	5.000015e+00
2.085909033853220e-08	0.000000e+00	4.999984e+00
2.089815283853220e-08	0.000000e+00	5.000014e+00
2.093721533853220e-08	0.000000e+00	4.999985e+00
2.097627783853220e-08	0.000000e+00	5.000013e+00
2.101534033853219e-08	0.000000e+00	4.999986e+00
2.105440283853219e-08	0.000000e+00	5.000012e+00
2.109346533853219e-08	0.000000e+00	4.999987e+00
2.110000000000000e-08	0.000000e+00	5.000010e+00
2.110065346614678e-08	3.267331e-02	5.001495e+00
2.110196039844035e-08	9.801992e-02	5.005002e+00
2.110457426302747e-08	2.287132e-01	5.012268e+00
2.110980199220172e-08	4.900996e-01	5.025681e+00
2.112025745055021e-08	1.012873e+00	5.049137e+00
2.113643894579843e-08	1.821947e+00	5.050316e+00
2.115799085099736e-08	2.899543e+00	4.974925e+00
2.118441532311096e-08	4.220766e+00	4.752555e+00
2.120000000000000e-08	5.000000e+00	4.528956e+00
2.120155846768891e-08	5.000000e+00	4.500914e+00
2.120467540306672e-08	5.000000e+00	4.444810e+00
2.121090927382234e-08	5.000000e+00	4.335887e+00
2.122337701533357e-08	5.000000e+00	4.134886e+00
2.124831249835605e-08	5.000000e+00	3.750888e+00
2.127873875058430e-08	5.000000e+00	3.301973e+00
2.131780125058430e-08	5.000000e+00	2.750524e+00
2.135686375058430e-08	5.000000e+00	2.235986e+00
2.139592625058430e-08	5.000000e+00	1.795969e+00
2.143498875058430e-08	5.000000e+00	1.421500e+00
2.146508079677761e-08	5.000000e+00	1.158870e+00
2.149840843708205e-08	5.000000e+00	8.751302e-01
2.153747093708205e-08	5.000000e+00	6.016583e-01
2.157578226462656e-08	5.000000e+00	3.978436e-01
2.161484476462656e-08	5.000000e+00	2.561875e-01
2.165390726462656e-08	5.000000e+00	1.639133e-01
2.169296976462656e-08	5.000000e+00	1.044504e-01
2.173203226462656e-08	5.000000e+00	6.642798e-02
2.177109476462655e-08	5.000000e+00	4.216890e-02
2.181015726462655e-08	5.000000e+00	2.676500e-02
2.184921976462655e-08	5.000000e+00	1.695471e-02
2.188828226462655e-08	5.000000e+00	1.076091e-02
2.192734476462655e-08	5.000000e+00	6.806756e-03
2.196640726462655e-08	5.000000e+00	4.328112e-03
2.200546976462655e-08	5.000000e+00	2.728934e-03
2.204453226462655e-08	5.000000e+00	1.743836e-03
2.208359476462655e-08	5.000000e+00	1.090724e-03
2.212265726462655e-08	5.000000e+00	7.058745e-04
2.216171976462655e-08	5.000000e+00	4.326004e-04
2.220078226462655e-08	5.000000e+00	2.890647e-04
2.223984476462655e-08	5.000000e+00	1.681637e-04
2.227890726462655e-08	5.000000e+00	1.218017e-04
2.231796976462655e-08	5.000000e+00	6.194738e-05
2.235703226462655e-08	5.000000e+00	5.471403e-05
2.239609476462655e-08	5.000000e+00	1.915362e-05
2.243515726462655e-08	5.000000e+00	2.804784e-05
2.247421976462655e-08	5.000000e+00	2.217573e-06
2.251328226462655e-08	5.000000e+00	1.746167e-05
2.255234476462655e-08	5.000000e+00	-4.801228e-06
2.259140726462655e-08	5.000000e+00	1.327969e-05
2.263046976462655e-08	5.000000e+00	-7.701272e-06
2.266953226462655e-08	5.000000e+00	1.168390e-05
2.270859476462655e-08	5.000000e+00	-8.929621e-06
2.274765726462655e-08	5.000000e+00	1.111686e-05
2.278671976462655e-08	5.000000e+00	-9.560524e-06
2.282578226462654e-08	5.000000e+00	1.074587e-05
2.286484476462654e-08	5.000000e+00	-1.007710e-05
2.290390726462654e-08	5.000000e+00	1.059416e-05
2.294296976462654e-08	5.000000e+00	-1.034537e-05
2.298203226462654e-08	5.000000e+00	1.067471e-05
2.302109476462654e-08	5.000000e+00	-1.028742e-05
2.306015726462654e-08	5.000000e+00	1.095529e-05
2.309921976462654e-08	5.000000e+00	-1.025457e-05
2.313828226462654e-08	5.000000e+00	1.112137e-05
2.317734476462654e-08	5.000000e+00	-1.028989e-05
2.321640726462654e-08	5.000000e+00	1.123630e-05
2.325546976462654e-08	5.000000e+00	-1.034910e-05
2.329453226462654e-08	5.000000e+00	1.132757e-05
2.333359476462654e-08	5.000000e+00	-1.041489e-05
2.337265726462654e-08	5.000000e+00	1.140629e-05
2.341171976462654e-08	5.000000e+00	-1.048043e-05
2.345078226462654e-08	5.000000e+00	1.147700e-05
2.348984476462654e-08	5.000000e+00	-1.054311e-05
2.352890726462654e-08	5.000000e+00	1.154163e-05
2.356796976462654e-08	5.000000e+00	-1.060198e-05
2.360703226462654e-08	5.000000e+00	1.160108e-05
2.364609476462654e-08	5.000000e+00	-1.065677e-05
2.368515726462654e-08	5.000000e+00	1.165578e-05
2.372421976462654e-08	5.000000e+00	-1.070747e-05
2.376328226462654e-08	5.000000e+00	1.170602e-05
2.380234476462654e-08	5.000000e+00	-1.075416e-05
2.384140726462653e-08	5.000000e+00	1.175201e-05
2.388046976462653e-08	5.000000e+00	-1.079696e-05
2.391953226462653e-08	5.000000e+00	1.179393e-05
2.395859476462653e-08	5.000000e+00	-1.083600e-05
2.399765726462653e-08	5.000000e+00	1.183193e-05
2.403671976462653e-08	5.000000e+00	-1.087144e-05
2.407578226462653e-08	5.000000e+00	1.186617e-05
2.411484476462653e-08	5.000000e+00	-1.090339e-05
2.415390726462653e-08	5.000000e+00	1.189679e-05
2.419296976462653e-08	5.000000e+00	-1.093200e-05
2.423203226462653e-08	5.000000e+00	1.192394e-05
2.427109476462653e-08	5.000000e+00	-1.095738e-05
2.431015726462653e-08	5.000000e+00	1.194773e-05
2.434921976462653e-08	5.000000e+00	-1.097967e-05
2.438828226462653e-08	5.000000e+00	1.196830e-05
2.442734476462653e-08	5.000000e+00	-1.099898e-05
2.446640726462653e-08	5.000000e+00	1.198578e-05
2.450546976462653e-08	5.000000e+00	-1.101542e-05
2.454453226462653e-08	5.000000e+00	1.200029e-05
2.458359476462653e-08	5.000000e+00	-1.102911e-05
2.462265726462653e-08	5.000000e+00	1.201193e-05
2.466171976462653e-08	5.000000e+00	-1.104016e-05
2.470078226462653e-08	5.000000e+00	1.202082e-05
2.473984476462653e-08	5.000000e+00	-1.104865e-05
2.477890726462653e-08	5.000000e+00	1.202707e-05
2.481796976462653e-08	5.000000e+00	-1.105470e-05
2.485703226462653e-08	5.000000e+00	1.203109e-05
2.489609476462652e-08	5.000000e+00	-1.105762e-05
2.493515726462652e-08	5.000000e+00	1.203357e-05
2.497421976462652e-08	5.000000e+00	-1.105770e-05
2.501328226462652e-08	5.000000e+00	1.203394e-05
2.505234476462652e-08	5.000000e+00	-1.105547e-05
2.509140726462652e-08	5.000000e+00	1.203212e-05
2.513046976462652e-08	5.000000e+00	-1.105114e-05
2.516953226462652e-08	5.000000e+00	1.202814e-05
2.520859476462652e-08	5.000000e+00	-1.104484e-05
2.524765726462652e-08	5.000000e+00	1.202204e-05
2.528671976462652e-08	5.000000e+00	-1.103667e-05
2.532578226462652e-08	5.000000e+00	1.201390e-05
2.536484476462652e-08	5.000000e+00	-1.102672e-05
2.540390726462652e-08	5.000000e+00	1.200380e-05
2.544296976462652e-08	5.000000e+00	-1.101505e-05
2.548203226462652e-08	5.000000e+00	1.199181e-05
2.552109476462652e-08	5.000000e+00	-1.100174e-05
2.556015726462652e-08	5.000000e+00	1.197801e-05
2.559921976462652e-08	5.000000e+00	-1.098686e-05
2.563828226462652e-08	5.000000e+00	1.196247e-05
2.567734476462652e-08	5.000000e+00	-1.097047e-05
2.571640726462652e-08	5.000000e+00	1.194528e-05
2.575546976462652e-08	5.000000e+00	-1.095263e-05
2.579453226462652e-08	5.000000e+00	1.192649e-05
2.583359476462652e-08	5.000000e+00	-1.093342e-05
2.587265726462652e-08	5.000000e+00	1.190617e-05
2.591171976462652e-08	5.000000e+00	-1.091287e-05
2.595078226462651e-08	5.000000e+00	1.188438e-05
2.598984476462651e-08	5.000000e+00	-1.089106e-05
2.602890726462651e-08	5.000000e+00	1.186120e-05
2.606796976462651e-08	5.000000e+00	-1.086803e-05
2.610703226462651e-08	5.000000e+00	1.183668e-05
2.614609476462651e-08	5.000000e+00	-1.084385e-05
2.618515726462651e-08	5.000000e+00	1.181087e-05
2.622421976462651e-08	5.000000e+00	-1.081854e-05
2.626328226462651e-08	5.000000e+00	1.178383e-05
2.630234476462651e-08	5.000000e+00	-1.079218e-05
2.634140726462651e-08	5.000000e+00	1.175562e-05
2.635000000000000e-08	5.000000e+00	-1.063432e-05
2.635085927353735e-08	4.957036e+00	-1.693781e-03
2.635257782061205e-08	4.871109e+00	-5.198183e-03
2.635601491476145e-08	4.699254e+00	-1.193297e-02
2.636288910306024e-08	4.355545e+00	-2.478966e-02
2.637436052002064e-08	3.781974e+00	-3.956630e-02
2.638579440737670e-08	3.210280e+00	-2.145400e-02
2.640082053989923e-08	2.458973e+00	5.979632e-02
2.643087280494428e-08	9.563597e-01	4.535520e-01
2.645000000000001e-08	0.000000e+00	8.702250e-01
2.645191271950558e-08	0.000000e+00	9.208281e-01
2.645573815851672e-08	0.000000e+00	1.021742e+00
2.646338903653901e-08	0.000000e+00	1.218945e+00
2.647739848727467e-08	0.000000e+00	1.566328e+00
2.650541738874598e-08	0.000000e+00	2.215888e+00
2.654447988874598e-08	0.000000e+00	3.003296e+00
2.658354238874598e-08	0.000000e+00	3.612870e+00
2.662260488874598e-08	0.000000e+00	3.991587e+00
2.665058783229696e-08	0.000000e+00	4.175953e+00
2.667733554656843e-08	0.000000e+00	4.359704e+00
2.670579367372962e-08	0.000000e+00	4.551853e+00
2.673934120423168e-08	0.000000e+00	4.719614e+00
2.677502498569568e-08	0.000000e+00	4.832309e+00
2.681408748569568e-08	0.000000e+00	4.905443e+00
2.685314998569568e-08	0.000000e+00	4.946480e+00
2.689221248569568e-08	0.000000e+00	4.970015e+00
2.693127498569568e-08	0.000000e+00	4.982927e+00
2.697033748569568e-08	0.000000e+00	4.990571e+00
2.700939998569568e-08	0.000000e+00	4.994512e+00
2.704846248569568e-08	0.000000e+00	4.997087e+00
2.708752498569568e-08	0.000000e+00	4.998183e+00
2.712658748569568e-08	0.000000e+00	4.999151e+00
2.716564998569568e-08	0.000000e+00	4.999342e+00
2.720471248569568e-08	0.000000e+00	4.999792e+00
2.724377498569567e-08	0.000000e+00	4.999712e+00
2.728283748569567e-08	0.000000e+00	5.000000e+00
2.732189998569567e-08	0.000000e+00	4.999834e+00
2.736096248569567e-08	0.000000e+00	5.000067e+00
2.740002498569567e-08	0.000000e+00	4.999874e+00
2.743908748569567e-08	0.000000e+00	5.000086e+00
2.747814998569567e-08	0.000000e+00	4.999888e+00
2.751721248569567e-08	0.000000e+00	5.000091e+00
2.755627498569567e-08	0.000000e+00	4.999895e+00
2.759533748569567e-08	0.000000e+00	5.000091e+00
2.763439998569567e-08	0.000000e+00	4.999898e+00
2.767346248569567e-08	0.000000e+00	5.000089e+00
2.771252498569567e-08	0.000000e+00	4.999901e+00
2.775158748569567e-08	0.000000e+00	5.000087e+00
2.779064998569567e-08	0.000000e+00	4.999904e+00
2.782971248569567e-08	0.000000e+00	5.000085e+00
2.786877498569567e-08	0.000000e+00	4.999907e+00
2.790783748569567e-08	0.000000e+00	5.000082e+00
2.794689998569567e-08	0.000000e+00	4.999909e+00
2.798596248569567e-08	0.000000e+00	5.000081e+00
2.802502498569567e-08	0.000000e+00	4.999911e+00
2.806408748569567e-08	0.000000e+00	5.000079e+00
2.810314998569567e-08	0.000000e+00	4.999913e+00
2.814221248569567e-08	0.000000e+00	5.000076e+00
2.818127498569567e-08	0.000000e+00	4.999916e+00
2.822033748569567e-08	0.000000e+00	5.000074e+00
2.825939998569567e-08	0.000000e+00	4.999918e+00
2.829846248569566e-08	0.000000e+00	5.000072e+00
2.833752498569566e-08	0.000000e+00	4.999920e+00
2.837658748569566e-08	0.000000e+00	5.000071e+00
2.841564998569566e-08	0.000000e+00	4.999922e+00
2.845471248569566e-08	0.000000e+00	5.000069e+00
2.849377498569566e-08	0.000000e+00	4.999924e+00
2.853283748569566e-08	0.000000e+00	5.000067e+00
2.857189998569566e-08	0.000000e+00	4.999927e+00
2.861096248569566e-08	0.000000e+00	5.000065e+00
2.865002498569566e-08	0.000000e+00	4.999928e+00
2.868908748569566e-08	0.000000e+00	5.000063e+00
2.872814998569566e-08	0.000000e+00	4.999930e+00
2.876721248569566e-08	0.000000e+00	5.000062e+00
2.880627498569566e-08	0.000000e+00	4.999932e+00
2.884533748569566e-08	0.000000e+00	5.000060e+00
2.888439998569566e-08	0.000000e+00	4.999934e+00
2.892346248569566e-08	0.000000e+00	5.000058e+00
2.896252498569566e-08	0.000000e+00	4.999936e+00
2.900158748569566e-08	0.000000e+00	5.000056e+00
2.904064998569566e-08	0.000000e+00	4.999938e+00
2.907971248569566e-08	0.000000e+00	5.000055e+00
2.911877498569566e-08	0.000000e+00	4.999940e+00
2.915783748569566e-08	0.000000e+00	5.000053e+00
2.919689998569566e-08	0.000000e+00	4.999942e+00
2.923596248569566e-08	0.000000e+00	5.000051e+00
2.927502498569566e-08	0.000000e+00	4.999944e+00
2.931408748569566e-08	0.000000e+00	5.000051e+00
2.935314998569565e-08	0.000000e+00	4.999947e+00
2.939221248569565e-08	0.000000e+00	5.000051e+00
2.943127498569565e-08	0.000000e+00	4.999949e+00
2.947033748569565e-08	0.000000e+00	5.000050e+00
2.950939998569565e-08	0.000000e+00	4.999950e+00
2.954846248569565e-08	0.000000e+00	5.000047e+00
2.958752498569565e-08	0.000000e+00	4.999950e+00
2.962658748569565e-08	0.000000e+00	5.000044e+00
2.966564998569565e-08	0.000000e+00	4.999952e+00
2.970471248569565e-08	0.000000e+00	5.000043e+00
2.974377498569565e-08	0.000000e+00	4.999953e+00
2.978283748569565e-08	0.000000e+00	5.000041e+00
2.982189998569565e-08	0.000000e+00	4.999955e+00
2.986096248569565e-08	0.000000e+00	5.000040e+00
2.990002498569565e-08	0.000000e+00	4.999956e+00
2.993908748569565e-08	0.000000e+00	5.000039e+00
2.997814998569565e-08	0.000000e+00	4.999958e+00
3.001721248569565e-08	0.000000e+00	5.000038e+00
3.005627498569565e-08	0.000000e+00	4.999959e+00
3.009533748569565e-08	0.000000e+00	5.000036e+00
3.013439998569565e-08	0.000000e+00	4.999960e+00
3.017346248569565e-08	0.000000e+00	5.000035e+00
3.021252498569565e-08	0.000000e+00	4.999961e+00
3.025158748569565e-08	0.000000e+00	5.000034e+00
3.029064998569565e-08	0.000000e+00	4.999963e+00
3.032971248569565e-08	0.000000e+00	5.000033e+00
3.036877498569565e-08	0.000000e+00	4.999964e+00
3.040783748569565e-08	0.000000e+00	5.000031e+00
3.044689998569565e-08	0.000000e+00	4.999965e+00
3.048596248569565e-08	0.000000e+00	5.000031e+00
3.052502498569565e-08	0.000000e+00	4.999967e+00
3.056408748569565e-08	0.000000e+00	5.000030e+00
3.060314998569565e-08	0.000000e+00	4.999968e+00
3.064221248569565e-08	0.000000e+00	5.000028e+00
3.068127498569565e-08	0.000000e+00	4.999969e+00
3.072033748569564e-08	0.000000e+00	5.000027e+00
3.075939998569564e-08	0.000000e+00	4.999970e+00
3.079846248569564e-08	0.000000e+00	5.000026e+00
3.083752498569564e-08	0.000000e+00	4.999971e+00
3.087658748569564e-08	0.000000e+00	5.000025e+00
3.091564998569564e-08	0.000000e+00	4.999972e+00
3.095471248569564e-08	0.000000e+00	5.000024e+00
3.099377498569564e-08	0.000000e+00	4.999973e+00
3.103283748569564e-08	0.000000e+00	5.000023e+00
3.107189998569564e-08	0.000000e+00	4.999974e+00
3.111096248569564e-08	0.000000e+00	5.000022e+00
3.115002498569564e-08	0.000000e+00	4.999976e+00
3.118908748569564e-08	0.000000e+00	5.000021e+00
3.122814998569564e-08	0.000000e+00	4.999977e+00
3.126721248569564e-08	0.000000e+00	5.000021e+00
3.130627498569564e-08	0.000000e+00	4.999978e+00
3.134533748569564e-08	0.000000e+00	5.000020e+00
3.138439998569564e-08	0.000000e+00	4.999979e+00
3.140000000000000e-08	0.000000e+00	5.000018e+00
3.140156000143044e-08	7.800007e-02	5.003957e+00
3.140468000429131e-08	2.340002e-01	5.012419e+00
3.141092001001306e-08	5.460005e-01	5.028506e+00
3.142340002145655e-08	1.170001e+00	5.052632e+00
3.144031091254407e-08	2.015546e+00	5.042209e+00
3.146131722676930e-08	3.065861e+00	4.955257e+00
3.148702244970185e-08	4.351122e+00	4.720658e+00
3.150000000000000e-08	5.000000e+00	4.530320e+00
3.150129775502982e-08	5.000000e+00	4.507000e+00
3.150389326508945e-08	5.000000e+00	4.460226e+00
3.150908428520871e-08	5.000000e+00	4.368326e+00
3.151946632544723e-08	5.000000e+00	4.197987e+00
3.154023040592428e-08	5.000000e+00	3.874654e+00
3.156959442196717e-08	5.000000e+00	3.436182e+00
3.160865692196717e-08	5.000000e+00	2.878075e+00
3.164771942196717e-08	5.000000e+00	2.352786e+00
3.168678192196717e-08	5.000000e+00	1.893252e+00
3.172584442196717e-08	5.000000e+00	1.502179e+00
3.175630695240372e-08	5.000000e+00	1.239507e+00
3.179082715605690e-08	5.000000e+00	9.377276e-01
3.182732920322201e-08	5.000000e+00	6.669351e-01
3.186577844791240e-08	5.000000e+00	4.452866e-01
3.190484094791240e-08	5.000000e+00	2.873055e-01
3.194390344791240e-08	5.000000e+00	1.842594e-01
3.198296594791240e-08	5.000000e+00	1.173297e-01
3.202202844791240e-08	5.000000e+00	7.483336e-02
3.206109094791239e-08	5.000000e+00	4.734280e-02
3.210015344791239e-08	5.000000e+00	3.022503e-02
3.213921594791239e-08	5.000000e+00	1.897807e-02
3.217827844791239e-08	5.000000e+00	1.221224e-02
3.221734094791239e-08	5.000000e+00	7.561034e-03
3.225640344791239e-08	5.000000e+00	4.969318e-03
3.229546594791239e-08	5.000000e+00	2.974744e-03
3.233452844791239e-08	5.000000e+00	2.057700e-03
3.237359094791239e-08	5.000000e+00	1.134575e-03
3.241265344791239e-08	5.000000e+00	8.874655e-04
3.245171594791239e-08	5.000000e+00	3.970526e-04
3.249077844791239e-08	5.000000e+00	4.153889e-04
3.252984094791239e-08	5.000000e+00	1.019292e-04
3.256890344791239e-08	5.000000e+00	2.237894e-04
3.260796594791239e-08	5.000000e+00	-1.517607e-05
3.264702844791239e-08	5.000000e+00	1.456526e-04
3.268609094791239e-08	5.000000e+00	-6.055659e-05
3.272515344791239e-08	5.000000e+00	1.144620e-04
3.276421594791239e-08	5.000000e+00	-7.538196e-05
3.280327844791239e-08	5.000000e+00	1.013510e-04
3.284234094791239e-08	5.000000e+00	-7.993896e-05
3.288140344791239e-08	5.000000e+00	9.466595e-05
3.292046594791239e-08	5.000000e+00	-8.046998e-05
3.295952844791239e-08	5.000000e+00	9.059248e-05
3.299859094791239e-08	5.000000e+00	-7.942640e-05
3.303765344791239e-08	5.000000e+00	8.760018e-05
3.307671594791238e-08	5.000000e+00	-7.778696e-05
3.311577844791238e-08	5.000000e+00	8.507637e-05
3.315484094791238e-08	5.000000e+00	-7.594196e-05
3.319390344791238e-08	5.000000e+00	8.277518e-05
3.323296594791238e-08	5.000000e+00	-7.404654e-05
3.327202844791238e-08	5.000000e+00	8.059739e-05
3.331109094791238e-08	5.000000e+00	-7.216185e-05
3.335015344791238e-08	5.000000e+00	7.850244e-05
3.338921594791238e-08	5.000000e+00	-7.031149e-05
3.342827844791238e-08	5.000000e+00	7.647320e-05
3.346734094791238e-08	5.000000e+00	-6.850411e-05
3.350640344791238e-08	5.000000e+00	7.450197e-05
3.354546594791238e-08	5.000000e+00	-6.674237e-05
3.358452844791238e-08	5.000000e+00	7.258481e-05
3.362359094791238e-08	5.000000e+00	-6.502657e-05
3.366265344791238e-08	5.000000e+00	7.071934e-05
3.370171594791238e-08	5.000000e+00	-6.335610e-05
3.374077844791238e-08	5.000000e+00	6.890378e-05
3.377984094791238e-08	5.000000e+00	-6.172998e-05
3.381890344791238e-08	5.000000e+00	6.713665e-05
3.385796594791238e-08	5.000000e+00	-6.014713e-05
3.389702844791238e-08	5.000000e+00	6.541659e-05
3.393609094791238e-08	5.000000e+00	-5.860641e-05
3.397515344791238e-08	5.000000e+00	6.374233e-05
3.401421594791238e-08	5.000000e+00	-5.710672e-05
3.405327844791238e-08	5.000000e+00	6.211262e-05
3.409234094791238e-08	5.000000e+00	-5.564696e-05
3.413140344791237e-08	5.000000e+00	6.052627e-05
3.417046594791237e-08	5.000000e+00	-5.422607e-05
3.420952844791237e-08	5.000000e+00	5.898212e-05
3.424859094791237e-08	5.000000e+00	-5.284301e-05
3.428765344791237e-08	5.000000e+00	5.747903e-05
3.432671594791237e-08	5.000000e+00	-5.149675e-05
3.436577844791237e-08	5.000000e+00	5.601592e-05
3.440484094791237e-08	5.000000e+00	-5.018632e-05
3.444390344791237e-08	5.000000e+00	5.459170e-05
3.448296594791237e-08	5.000000e+00	-4.891075e-05
3.452202844791237e-08	5.000000e+00	5.320535e-05
3.456109094791237e-08	5.000000e+00	-4.766911e-05
3.460015344791237e-08	5.000000e+00	5.185583e-05
3.463921594791237e-08	5.000000e+00	-4.646049e-05
3.467827844791237e-08	5.000000e+00	5.054217e-05
3.471734094791237e-08	5.000000e+00	-4.528400e-05
3.475640344791237e-08	5.000000e+00	4.926342e-05
3.479546594791237e-08	5.000000e+00	-4.413879e-05
3.483452844791237e-08	5.000000e+00	4.801862e-05
3.487359094791237e-08	5.000000e+00	-4.302401e-05
3.491265344791237e-08	5.000000e+00	4.680688e-05
3.495171594791237e-08	5.000000e+00	-4.193884e-05
3.499077844791237e-08	5.000000e+00	4.562730e-05
3.502984094791237e-08	5.000000e+00	-4.088250e-05
3.506890344791237e-08	5.000000e+00	4.447904e-05
3.510796594791237e-08	5.000000e+00	-3.985420e-05
3.514702844791237e-08	5.000000e+00	4.336124e-05
3.518609094791236e-08	5.000000e+00	-3.885321e-05
3.522515344791236e-08	5.000000e+00	4.227309e-05
3.526421594791236e-08	5.000000e+00	-3.787877e-05
3.530327844791236e-08	5.000000e+00	4.121380e-05
3.534234094791236e-08	5.000000e+00	-3.693019e-05
3.538140344791236e-08	5.000000e+00	4.018259e-05
3.542046594791236e-08	5.000000e+00	-3.600677e-05
3.545952844791236e-08	5.000000e+00	3.917872e-05
3.549859094791236e-08	5.000000e+00	-3.510783e-05
3.553765344791236e-08	5.000000e+00	3.820144e-05
3.557671594791236e-08	5.000000e+00	-3.423272e-05
3.561577844791236e-08	5.000000e+00	3.725005e-05
3.565484094791236e-08	5.000000e+00	-3.338079e-05
3.569390344791236e-08	5.000000e+00	3.632385e-05
3.573296594791236e-08	5.000000e+00	-3.255143e-05
3.577202844791236e-08	5.000000e+00	3.542218e-05
3.581109094791236e-08	5.000000e+00	-3.174403e-05
3.585015344791236e-08	5.000000e+00	3.454436e-05
3.588921594791236e-08	5.000000e+00	-3.095800e-05
3.592827844791236e-08	5.000000e+00	3.368976e-05
3.596734094791236e-08	5.000000e+00	-3.019277e-05
3.600640344791236e-08	5.000000e+00	3.285776e-05
3.604546594791236e-08	5.000000e+00	-2.944778e-05
3.608452844791236e-08	5.000000e+00	3.204776e-05
3.612359094791236e-08	5.000000e+00	-2.872248e-05
3.616265344791236e-08	5.000000e+00	3.125915e-05
3.620171594791236e-08	5.000000e+00	-2.801635e-05
3.624077844791235e-08	5.000000e+00	3.049138e-05
3.627984094791235e-08	5.000000e+00	-2.732887e-05
3.631890344791235e-08	5.000000e+00	2.974388e-05
3.635796594791235e-08	5.000000e+00	-2.665955e-05
3.639702844791235e-08	5.000000e+00	2.901611e-05
3.643609094791235e-08	5.000000e+00	-2.600789e-05
3.647515344791235e-08	5.000000e+00	2.830754e-05
3.651421594791235e-08	5.000000e+00	-2.537343e-05
3.655327844791235e-08	5.000000e+00	2.761765e-05
3.659234094791235e-08	5.000000e+00	-2.475569e-05
3.663140344791235e-08	5.000000e+00	2.694595e-05
3.665000000000001e-08	5.000000e+00	-2.370027e-05
3.665185965520877e-08	4.907017e+00	-3.702552e-03
3.665557896562630e-08	4.721052e+00	-1.106383e-02
3.666301758646136e-08	4.349121e+00	-2.502186e-02
3.667582811913113e-08	3.708594e+00	-3.892752e-02
3.668854603203565e-08	3.072698e+00	-1.103928e-02
3.670460263364304e-08	2.269868e+00	9.085140e-02
3.673671583685781e-08	6.642082e-01	5.670402e-01
3.675000000000001e-08	0.000000e+00	8.692005e-01
3.675132841631423e-08	0.000000e+00	9.043336e-01
3.675398524894266e-08	0.000000e+00	9.747117e-01
3.675929891419954e-08	0.000000e+00	1.113208e+00
3.676928295571250e-08	0.000000e+00	1.365877e+00
3.678925103873839e-08	0.000000e+00	1.847452e+00
3.682831353873839e-08	0.000000e+00	2.693822e+00
3.686737603873839e-08	0.000000e+00	3.387872e+00
3.690643853873839e-08	0.000000e+00	3.854784e+00
3.694550103873839e-08	0.000000e+00	4.149033e+00
3.697472429775959e-08	0.000000e+00	4.339993e+00
3.700673587122788e-08	0.000000e+00	4.556009e+00
3.703854967130842e-08	0.000000e+00	4.715519e+00
